plant_type,soil_ph,soil_nitrogen,soil_phosphorus,soil_potassium,plant_age_weeks,last_watered_days,temperature,humidity,rainfall,season,watering_status,plant_name_Aloe Vera,plant_name_Basil,plant_name_Cactus,plant_name_Mint,plant_name_Money Plant,plant_name_Peace Lily,plant_name_Rose,plant_name_Snake Plant,plant_name_Spider Plant,plant_name_Tomato,soil_type_Clayey,soil_type_Loamy,soil_type_Sandy,sunlight_exposure_Full Sun,sunlight_exposure_Indirect Light,sunlight_exposure_Low Light,sunlight_exposure_Partial Sun,pot_or_ground_Ground,pot_or_ground_Pot
Outdoor,0.2143139183202091,-0.8208960058535866,0.22066566162879578,0.4100576166476709,80,4,-1.1302776567301083,-0.3680561518111023,0.46646933152258696,Monsoon,0,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
Outdoor,0.2143139183202091,-1.8330248207296362,-1.7190817155582274,-1.1957215870277937,52,6,0.6756142667861619,-0.7606792945538203,-1.261325456035563,Spring,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False
Indoor,-0.6217611856597993,0.7866027001260216,1.151744402678567,0.775007435664822,98,1,-0.5132645828620491,1.5389705415106711,-0.04481688112217167,Summer,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
Outdoor,-0.3430694843331298,-1.118580951405366,-1.4087221352083037,-1.5606714060449447,82,5,-1.070081259279566,-0.42414517220291914,-1.173172660751984,Autumn,1,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False
Outdoor,1.1897348729635504,-0.46367407119145143,0.4534353468912386,0.6290275080579616,25,7,1.0518417508520514,0.5854571948497845,-1.067389306411689,Monsoon,0,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
Outdoor,-0.7611070363231334,-1.6544138533985686,-1.8742615057331893,-1.3417015146346543,35,4,0.20909218654445857,1.5389705415106711,0.008074796047975896,Winter,0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False
Outdoor,-0.4824153349964639,-0.7018220276328749,1.229334297766048,0.04510779763051987,24,7,-0.7089028745763117,-0.8728573353374541,1.630086229265831,Autumn,0,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
Indoor,0.2143139183202091,-0.7018220276328749,0.6862050321536813,1.0669672908785428,71,4,1.3979710361926696,1.651148582294305,0.9248638669971981,Autumn,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
Indoor,-1.5971821403031417,1.3224356021192243,0.9965646125036051,0.7020174718613919,102,6,-1.0399830605542946,-0.9850353761210878,1.3303667253016616,Winter,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
Outdoor,-1.5971821403031417,0.607991732794954,0.14307576654131485,-0.17386209377977077,72,6,1.4732165330058475,-0.3119671314192854,-0.8381920386743833,Autumn,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
Indoor,1.0503890223002164,0.48891775457424236,-0.4776433941585326,1.212947218485403,18,4,-1.461357842708091,1.595059561902488,-0.04481688112217167,Summer,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
Indoor,0.7716973209735467,1.441509580339936,1.4621039830284908,0.4830475804511011,34,7,0.6906633661487978,-0.42414517220291914,0.8190805126569033,Winter,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
Outdoor,-1.3184904389764722,-1.2376549296260777,-0.7880029745084564,0.9939773270751125,70,5,1.3377746387421274,1.2585254395515868,1.3479972843583776,Spring,0,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
Outdoor,0.2143139183202091,0.0721588308017513,0.8413848223286432,0.19108772523738027,22,2,-0.10693890007088837,-1.3215694984719892,1.5771945520956834,Monsoon,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
Indoor,-0.4824153349964639,-0.04691514741896041,1.5396938781159717,-0.5388119127969218,8,5,-1.220572252905922,0.3050120928907002,0.8719721898270508,Winter,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
Outdoor,-0.2037236336697957,-1.5353398751778569,-2.1070311909956323,-1.3417015146346543,15,5,-1.7171925318728962,-1.6581036208228905,-0.185861353575898,Summer,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False
Outdoor,0.3536597689835432,-0.40413708208109556,0.6086151370662004,0.9209873632716824,45,2,-1.2958177497191,-0.5363232129865529,0.6251443630330294,Autumn,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
Indoor,-0.7611070363231334,-0.5827480494121632,1.4621039830284908,-0.027882166172910342,37,4,-0.06179160198298151,1.651148582294305,0.3430554181255764,Autumn,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
Indoor,1.0503890223002164,0.8461396892363775,-0.4776433941585326,1.212947218485403,42,5,0.1187975903686454,-1.2654804780801723,1.3127361662449462,Autumn,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
Outdoor,0.07496806765687374,1.6796575367813595,-0.4776433941585326,0.9939773270751125,22,2,-1.4914560414333622,0.7537242560252352,-0.9792365111281097,Monsoon,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
Outdoor,0.3536597689835432,-1.118580951405366,-2.029441295908151,-1.7066513336518052,103,2,-1.401161445257549,-0.3680561518111023,-0.7853003615042357,Monsoon,0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
Outdoor,-1.1791445883131368,-1.2971919187364336,-1.09836255485838,-1.8526312612586655,7,1,-0.6487064771257697,-0.14370007024383483,1.541933433982252,Winter,0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
Outdoor,-0.3430694843331298,-1.3567289078467895,-0.7104130794209754,-1.633661369848375,77,6,0.22414128590709437,1.20243641915977,-1.543414400943016,Summer,0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
Indoor,-1.5971821403031417,0.13169581991210716,0.5310252419787195,0.8479973994682523,37,5,-1.0851303586422014,1.3146144599434038,-0.2740141488594771,Spring,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
Indoor,0.9110431716368821,-0.7018220276328749,1.6948736682909336,0.9209873632716824,75,0,-0.9195902656532103,1.595059561902488,-0.7147781252773725,Spring,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
Outdoor,1.3290807236268858,-1.416265896957145,-1.3311322401208228,-1.633661369848375,79,7,1.1421363470278654,-1.3215694984719892,0.4488387724658712,Autumn,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
Outdoor,0.9110431716368821,-0.46367407119145143,1.306924192853529,0.33706765284424073,59,4,0.6756142667861619,-0.08761104985201794,-1.5610449599997316,Monsoon,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
Outdoor,0.7716973209735467,-0.7018220276328749,-0.3224636039835707,1.139957254681973,93,1,-0.1972334962467021,0.6976352356334182,-0.185861353575898,Spring,0,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
Indoor,0.2143139183202091,1.6201205476710037,-0.16728381380860888,0.2640776890408105,3,2,-0.6788046758510408,0.809813276417052,0.5722526858628819,Spring,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
Outdoor,-1.0397987376498028,-1.6544138533985686,-1.09836255485838,-1.8526312612586655,42,5,1.6086584272695685,0.7537242560252352,1.2598444890747986,Summer,0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
Indoor,-0.9004528869864687,-0.5827480494121632,0.6086151370662004,-0.5388119127969218,68,3,0.3595831801708144,1.0902583783761362,-1.2084337788654154,Autumn,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
Indoor,-0.7611070363231334,0.2507697981328189,1.6172837732034526,1.0669672908785428,49,5,-1.325915948444371,1.3707034803352207,0.74855827643004,Winter,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
Indoor,-0.9004528869864687,0.13169581991210716,0.22066566162879578,1.3589271460922636,87,3,0.07365029228073854,0.4171901336743339,-0.7676698024475199,Winter,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
Outdoor,0.6323514703102125,-0.04691514741896041,0.06548587145383393,0.04510779763051987,23,7,-0.9647375637411166,-0.1997890906356517,1.4008889615285252,Summer,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
Outdoor,-0.3430694843331298,-0.22552611475002798,-0.16728381380860888,0.11809776143395008,93,4,-0.8443447688400324,1.595059561902488,0.8190805126569033,Monsoon,0,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
Outdoor,-1.7365279909664757,1.3819725912295802,1.229334297766048,0.04510779763051987,81,2,-0.3025771917851511,-0.14370007024383483,0.6427749220897452,Summer,0,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
Outdoor,-1.1791445883131368,-0.6422850385225191,-0.4776433941585326,0.11809776143395008,61,6,1.0969890489399579,-1.4898365596474399,0.3254248590688603,Summer,0,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
Outdoor,0.7716973209735467,-1.05904396229501,-1.6414918204707465,-1.1957215870277937,92,0,-0.27247899305988005,1.4828815211188544,0.6251443630330294,Summer,0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
Outdoor,-0.06437778300646037,-1.7139508425089245,-1.175952449945861,-1.5606714060449447,32,5,-1.4162105446201843,-0.48023419259473604,0.8896027488837666,Monsoon,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
Outdoor,0.6323514703102125,-0.8804329949639425,0.4534353468912386,0.19108772523738027,67,3,-1.2657195509938284,-1.433747539255623,-0.6089947709370775,Autumn,0,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
Indoor,0.7716973209735467,0.9652136674570891,0.4534353468912386,0.4100576166476709,20,2,0.9765962540388736,-0.7045902741620035,-1.543414400943016,Winter,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
Indoor,-0.4824153349964639,-0.3446000929707397,0.9965646125036051,0.4100576166476709,51,4,-1.581750637609176,1.0902583783761362,1.1893222528479357,Spring,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
Outdoor,0.07496806765687374,-1.5948768642882127,-2.1070311909956323,-1.8526312612586655,16,1,1.4732165330058475,1.146347398767953,1.5948251111523988,Spring,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False
Indoor,0.07496806765687374,-0.46367407119145143,1.5396938781159717,0.19108772523738027,23,5,-0.5734609803125917,1.2585254395515868,1.3479972843583776,Monsoon,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
Indoor,0.3536597689835432,1.5605835585606478,0.5310252419787195,1.4319171098956938,51,6,1.307676440016857,-1.2654804780801723,-0.6266253299937935,Autumn,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
Outdoor,1.7471182756168893,-0.6422850385225191,0.37584545180375767,0.9939773270751125,78,3,0.5401723725224419,-1.3215694984719892,1.206952811904651,Autumn,0,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
Outdoor,-1.4578362896398063,-1.1781179405157218,-0.08969391872112793,0.4100576166476709,52,4,0.7207615648740688,-1.1533024372965386,0.1667498275584183,Monsoon,0,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
Indoor,1.0503890223002164,-0.6422850385225191,0.5310252419787195,0.7020174718613919,100,5,0.1187975903686454,1.595059561902488,-1.2260643379221312,Winter,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
Indoor,-0.3430694843331298,0.9056766783467333,0.29825555671627674,0.11809776143395008,45,4,-1.611848836334447,-0.08761104985201794,0.6075138039763137,Winter,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
Outdoor,0.2143139183202091,-0.22552611475002798,-0.5552332892460136,0.8479973994682523,74,3,1.292627340654221,1.146347398767953,-1.5786755190564474,Summer,0,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
Indoor,0.2143139183202091,0.48891775457424236,0.29825555671627674,-0.027882166172910342,28,2,-1.070081259279566,-1.2093914576883555,-1.4905227237728684,Spring,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
Indoor,-0.9004528869864687,1.1438246347881567,0.06548587145383393,1.212947218485403,14,1,-0.8894920669279387,1.651148582294305,-0.6089947709370775,Autumn,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
Outdoor,1.3290807236268858,-0.10645213652931627,-0.16728381380860888,-0.6847918404037822,60,2,-0.18218439688406632,-0.9850353761210878,-0.5208419756534985,Autumn,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
Outdoor,1.1897348729635504,-1.6544138533985686,-0.9431827646834182,-1.4146914784380844,83,5,1.1421363470278654,-1.3215694984719892,-0.2563835898027614,Monsoon,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False
Outdoor,1.4684265742902198,-1.475802886067501,-1.3311322401208228,-1.7796412974552354,31,6,0.811056161049882,1.651148582294305,0.5722526858628819,Monsoon,0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
Outdoor,1.4684265742902198,-0.5232110603018073,-0.6328231843334945,0.04510779763051987,42,4,-0.3025771917851511,1.4828815211188544,-0.11533911734903499,Monsoon,0,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
Outdoor,-1.5971821403031417,-1.5353398751778569,-1.09836255485838,-1.5606714060449447,20,6,0.08869939164337434,1.0341693579843194,-0.855822597731099,Monsoon,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False
Indoor,-1.4578362896398063,0.48891775457424236,1.229334297766048,-0.7577818042072124,84,5,0.6756142667861619,-1.3215694984719892,-0.5208419756534985,Spring,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
Indoor,-0.06437778300646037,0.607991732794954,0.9189747174161241,0.11809776143395008,73,5,1.382921936830035,-0.14370007024383483,-1.049758747354973,Monsoon,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
Outdoor,-1.7365279909664757,1.501046569450292,0.37584545180375767,-0.611801876600352,3,1,0.08869939164337434,0.809813276417052,1.2245833709613672,Spring,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
Outdoor,1.4684265742902198,-1.8330248207296362,-1.5639019253832656,-1.4876814422415146,83,7,-0.9647375637411166,-1.433747539255623,0.6956665992598927,Spring,0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
Outdoor,0.2143139183202091,-0.5827480494121632,-0.2448737088960898,1.504907073699124,69,1,-1.4162105446201843,-0.42414517220291914,-1.155542101695268,Monsoon,0,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
Indoor,0.4930056196468773,0.5484547436845981,1.229334297766048,-0.6847918404037822,62,5,-0.031693403257710445,-1.5459255800392566,0.9601249851106299,Monsoon,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
Indoor,0.7716973209735467,0.3103067872431748,-0.16728381380860888,0.7020174718613919,33,4,-0.22733169497197317,0.1928340521070664,0.7838193945434718,Monsoon,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
Outdoor,-0.06437778300646037,0.8461396892363775,1.306924192853529,0.4100576166476709,72,6,1.307676440016857,0.4732791540661508,-0.04481688112217167,Autumn,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
Outdoor,0.3536597689835432,-0.8804329949639425,-1.3311322401208228,-1.8526312612586655,41,5,-0.33267539051042216,0.024566990931615795,0.6427749220897452,Summer,0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
Indoor,1.0503890223002164,0.8461396892363775,0.9189747174161241,-0.611801876600352,39,2,-1.7171925318728962,1.3707034803352207,0.6604054811464609,Winter,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
Indoor,0.4930056196468773,0.6675287219053099,0.37584545180375767,0.11809776143395008,71,7,-0.8142465701147608,0.36110111328251704,1.5595639930389673,Spring,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
Outdoor,-0.6217611856597993,-1.8925618098399921,-1.2535423450333418,-1.1957215870277937,93,1,-0.9346393650158455,1.651148582294305,1.71823902454941,Autumn,0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False
Indoor,1.0503890223002164,-0.5827480494121632,0.9965646125036051,0.9939773270751125,91,0,-0.5283136822246849,-0.3680561518111023,0.8719721898270508,Autumn,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
Outdoor,-0.4824153349964639,-0.46367407119145143,1.4621039830284908,-0.17386209377977077,39,0,-0.4681172847741427,-0.3119671314192854,-0.23875303074604556,Spring,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
Outdoor,-0.9004528869864687,-0.3446000929707397,-0.16728381380860888,0.8479973994682523,31,5,-0.588510079675227,-0.7045902741620035,-0.08007799923560317,Spring,0,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
Indoor,1.0503890223002164,-0.7018220276328749,1.5396938781159717,-0.17386209377977077,97,6,0.43482867698399236,0.9780803375925026,-0.5913642118803618,Autumn,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
Indoor,-0.06437778300646037,0.0721588308017513,0.22066566162879578,0.33706765284424073,102,3,-0.8593938682026676,1.20243641915977,1.3127361662449462,Spring,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
Outdoor,0.9110431716368821,0.7866027001260216,0.14307576654131485,0.33706765284424073,98,7,-1.6419470350597183,1.651148582294305,-0.855822597731099,Autumn,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
Outdoor,-0.6217611856597993,-0.46367407119145143,-0.012104023633647007,1.139957254681973,96,0,-0.031693403257710445,-1.2654804780801723,-0.2916447079161932,Winter,0,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
Indoor,-0.7611070363231334,0.7866027001260216,1.306924192853529,-0.611801876600352,11,2,0.43482867698399236,1.651148582294305,-1.3318476922624263,Autumn,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
Indoor,-1.5971821403031417,0.0721588308017513,1.3845140879410098,0.4830475804511011,22,7,-1.070081259279566,0.3050120928907002,1.1893222528479357,Spring,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
Indoor,0.6323514703102125,0.5484547436845981,0.29825555671627674,0.19108772523738027,96,2,0.05860119291810274,1.4267925007270374,-0.6971475662206567,Winter,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
Outdoor,-0.6217611856597993,0.9652136674570891,0.5310252419787195,-0.027882166172910342,36,0,0.04355209355546748,0.024566990931615795,0.2372720637852813,Summer,0,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
Outdoor,0.2143139183202091,0.4293807654638865,-0.40005349907105164,-0.6847918404037822,100,2,1.6989530234453813,-0.6485012537701866,1.2245833709613672,Winter,0,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
Outdoor,1.3290807236268858,1.6201205476710037,0.9965646125036051,0.11809776143395008,65,5,0.37463227953345024,-0.25587811102746855,0.3606859771822922,Summer,0,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
Indoor,-1.1791445883131368,0.9056766783467333,0.37584545180375767,-0.6847918404037822,52,6,1.3979710361926696,-1.377658518863806,0.5546221268061662,Summer,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
Outdoor,-0.4824153349964639,-0.10645213652931627,1.151744402678567,-0.3198420213866312,32,4,-0.8894920669279387,-1.2093914576883555,0.008074796047975896,Summer,0,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
Indoor,1.1897348729635504,0.6675287219053099,0.22066566162879578,-0.17386209377977077,19,1,0.9615471546762379,0.1928340521070664,-0.7324086843340883,Spring,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
Outdoor,1.6077724249535552,0.3698437763535306,0.9965646125036051,1.4319171098956938,76,7,-1.1603758554553794,-0.1997890906356517,0.1667498275584183,Winter,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
Indoor,-1.4578362896398063,0.5484547436845981,0.7637949272411623,0.33706765284424073,18,7,1.2474800425663137,-1.3215694984719892,-0.6089947709370775,Spring,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
Indoor,-0.2037236336697957,1.1438246347881567,0.37584545180375767,0.9209873632716824,26,7,0.735810664236704,0.9219913172006857,-0.6442558890505092,Autumn,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
Outdoor,-0.6217611856597993,-0.04691514741896041,-0.08969391872112793,1.212947218485403,73,7,0.2692885839950012,1.3707034803352207,1.3303667253016616,Winter,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
Outdoor,-1.5971821403031417,-0.22552611475002798,0.29825555671627674,0.4830475804511011,52,5,1.3979710361926696,0.9219913172006857,1.5066723158688198,Autumn,0,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
Indoor,-1.3184904389764722,-0.04691514741896041,-0.16728381380860888,0.775007435664822,75,4,-1.1904740541806504,0.36110111328251704,1.5243028749255358,Summer,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
Indoor,-0.06437778300646037,-0.5827480494121632,1.306924192853529,-0.6847918404037822,96,2,-0.22733169497197317,0.9780803375925026,0.3606859771822922,Winter,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
Outdoor,-0.2037236336697957,-1.118580951405366,-0.9431827646834182,-1.7066513336518052,44,1,0.04355209355546748,-1.0972134169047216,0.6956665992598927,Monsoon,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False
Outdoor,-0.4824153349964639,0.9652136674570891,0.37584545180375767,1.4319171098956938,27,5,1.578560228544297,0.13674503171524952,1.136430575677788,Winter,0,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
Outdoor,1.1897348729635504,0.48891775457424236,0.29825555671627674,-0.5388119127969218,2,1,0.9013507572256957,-0.928946355729271,0.6956665992598927,Autumn,0,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
Indoor,-1.7365279909664757,0.5484547436845981,0.6862050321536813,0.7020174718613919,32,1,0.600368769972984,1.0902583783761362,1.6829779064359778,Monsoon,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
Outdoor,-0.2037236336697957,-0.8804329949639425,-0.9431827646834182,-1.7066513336518052,32,6,-0.8142465701147608,-0.6485012537701866,-1.243694896978847,Autumn,1,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
Outdoor,-0.4824153349964639,-0.9399699840742983,-0.2448737088960898,1.212947218485403,9,7,1.0367926514894157,-0.5924122333783698,-0.9616059520713938,Winter,1,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
Outdoor,1.7471182756168893,-0.8804329949639425,-1.9518514008206702,-1.8526312612586655,16,2,-0.6788046758510408,-0.14370007024383483,-0.6089947709370775,Summer,0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False
Indoor,1.6077724249535552,0.2507697981328189,0.9965646125036051,0.19108772523738027,54,3,-0.6186082784004986,1.3146144599434038,-0.6266253299937935,Monsoon,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
Outdoor,1.4684265742902198,1.2628986130088684,0.5310252419787195,-0.6847918404037822,36,4,-0.06179160198298151,-1.377658518863806,-0.7147781252773725,Spring,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
Outdoor,1.1897348729635504,0.7866027001260216,-0.012104023633647007,1.139957254681973,9,3,-1.3409650478070063,-1.0972134169047216,0.4840998905793027,Winter,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
Outdoor,-1.3184904389764722,-1.475802886067501,-0.7880029745084564,-1.5606714060449447,17,2,0.25423948463236545,-0.9850353761210878,0.3077943000121446,Summer,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
Outdoor,0.07496806765687374,0.7270657110156657,1.4621039830284908,0.33706765284424073,31,6,0.02850299419283168,1.651148582294305,0.09622759133155497,Spring,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
Outdoor,-0.3430694843331298,0.2507697981328189,-0.6328231843334945,0.5560375442545314,88,6,-0.3627735892356932,-0.8167683149456373,-1.4376310466027211,Autumn,1,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
Outdoor,-0.2037236336697957,-0.7018220276328749,0.22066566162879578,1.212947218485403,94,6,0.46492687570926394,-1.2654804780801723,1.5066723158688198,Monsoon,0,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
Outdoor,-0.6217611856597993,-0.22552611475002798,-0.6328231843334945,1.7968669289128447,75,5,0.04355209355546748,-1.6020146004310736,0.21964150472856553,Summer,0,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
Outdoor,0.9110431716368821,-1.8925618098399921,-1.7966716106457084,-1.5606714060449447,29,0,0.8411543597751536,-0.48023419259473604,0.3783165362390079,Spring,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
Outdoor,-0.6217611856597993,-1.05904396229501,-0.7104130794209754,-1.5606714060449447,19,0,-1.7021434325102607,1.3146144599434038,-0.39742806225648797,Monsoon,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False
Outdoor,-1.1791445883131368,-0.6422850385225191,0.9965646125036051,0.5560375442545314,102,2,-1.1001794580048372,1.20243641915977,0.5193610086927346,Autumn,0,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
Outdoor,0.2143139183202091,-1.2376549296260777,-1.9518514008206702,-1.1957215870277937,77,5,-0.8443447688400324,-0.5924122333783698,-0.4679502984833511,Spring,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
Outdoor,0.4930056196468773,1.501046569450292,0.5310252419787195,-0.7577818042072124,24,2,-0.7089028745763117,-1.4898365596474399,0.18438038661513403,Monsoon,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
Indoor,-0.7611070363231334,-0.5232110603018073,-0.16728381380860888,-0.24685205758320097,91,2,-0.483166384136778,-0.5363232129865529,-0.6089947709370775,Summer,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
Indoor,1.1897348729635504,-0.5232110603018073,1.3845140879410098,-0.10087212997634055,74,1,0.6455160680608909,-1.041124396512905,0.008074796047975896,Autumn,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
